Sales Organization;Item (SD);Sales Document;Status;Status;Sales Document Type;Sold-to party;Name 1;Material;Description;Plant;Confirmed Quantity;Order Quantity;Unit of measure;Delivery Date;Ship-to party;Ship-To Name;Purchase order no.;Goods Issue Date
A131;10;137228642;Not delivered;A;ZKB;703320;CAVERZASI ORTIN Y CIA;00097067279;TRANSFORM BAG24X300GR ARG;C077;86,400;86,400;KG;30/11/2021;1843444;CAVERZASI ORTIN Y CIA;C0000006344 TRANSFER;29/11/2021
A131;30;137228642;Not delivered;A;ZKB;703320;CAVERZASI ORTIN Y CIA;00000098714;PRESIDE BTLHPE4X5L ARG;C077;500,000;500,000;L;30/11/2021;1843444;CAVERZASI ORTIN Y CIA;C0000006344 TRANSFER;29/11/2021
A131;10;137228638;Not delivered;A;ZKB;1108872;AGRO LAJITAS SA;00000115146;SPIDER PCHALM10X5X0.10KG ARG;C077;200,000;200,000;KG;23/09/2021;1843011;AGRO LAJITAS SA;C0000006341 Z11;20/09/2021
A131;10;137228637;Not delivered;A;ZKB;1108872;AGRO LAJITAS SA;00097059701;ENLIST BTLHPE20L ARG;C077;10.800,000;10.800,000;L;30/11/2021;1843007;AGRO LAJITAS SA;C0000006338 Z11;26/11/2021
A131;10;137228636;Not delivered;A;ZKB;1108872;AGRO LAJITAS SA;00097059701;ENLIST BTLHPE20L ARG;C077;10.800,000;10.800,000;L;30/11/2021;1843011;AGRO LAJITAS SA;C0000006339 Z11;26/11/2021
A131;20;137228635;Not delivered;A;ZKB;1108872;AGRO LAJITAS SA;00000115146;SPIDER PCHALM10X5X0.10KG ARG;C077;130,000;130,000;KG;22/09/2021;1843007;AGRO LAJITAS SA;C0000006340 Z11;20/09/2021
A131;10;137228498;Not delivered;A;ZOR;587590;ASOCIACION DE COOPERATIVAS ARG;00097059701;ENLIST BTLHPE20L ARG;C077;10.800,000;10.800,000;L;30/11/2021;1923781;ASOCIACION DE COOPERATIVAS ARG;C0000006335 Z11 PERG;29/11/2021
A131;10;137228427;Not delivered;A;ZKB;421706;AGROEMPRESA COLON SA;00000113042;TORDOND30 PAILST20L ARG;C077;1.000,000;1.000,000;L;20/09/2021;421706;AGROEMPRESA COLON SA;C0000006332 TRANSFER;17/09/2021
A131;10;137228219;Not delivered;A;ZOR;1981418;GRUPO AGROS FORMOSA SA;00097063787;PASTARGOLD BTLHPE10L ARG;C077;100,000;100,000;L;30/11/2021;1981418;GRUPO AGROS FORMOSA SA;C0000006329 Z11;26/11/2021
A131;20;137227842;Not delivered;A;ZKB;811682;RIBOLDI SA;00000115146;SPIDER PCHALM10X5X0.10KG ARG;C077;1.000,000;1.000,000;KG;21/09/2021;811682;RIBOLDI SA;C0000006326 Z11;20/09/2021
A131;10;137227658;Not delivered;A;ZOR;2400491;GRUPO ABS S.R.L.;00097063787;PASTARGOLD BTLHPE10L ARG;C077;500,000;500,000;L;30/11/2021;2400491;GRUPO ABS S.R.L.;C0000006322 Z11;26/11/2021
A131;20;137227658;Not delivered;A;ZOR;2400491;GRUPO ABS S.R.L.;00099074918;TOCONEXTRA BTLPET12X1L ARG;C077;156,000;156,000;L;26/08/2021;2400491;GRUPO ABS S.R.L.;C0000006322 Z11;24/08/2021
A131;10;137227602;Not delivered;A;ZKB;676052;TOMAS HNOS Y CIA SA;00097050308;PANZERGOLDLS BTLHPE20L ARG;C077;21.600,000;21.600,000;L;30/11/2021;676052;TOMAS HNOS Y CIA SA;C0000006318 Z11;29/11/2021
A131;10;137227601;Not delivered;A;ZKB;676052;TOMAS HNOS Y CIA SA;00097050308;PANZERGOLDLS BTLHPE20L ARG;C077;21.600,000;21.600,000;L;30/11/2021;676052;TOMAS HNOS Y CIA SA;C0000006317 Z11;29/11/2021
A131;20;137227600;Not delivered;A;ZKB;676052;TOMAS HNOS Y CIA SA;00011097385;EXPEDITION BTLCOX4X5L ARG;C077;2.000,000;2.000,000;L;30/11/2021;676052;TOMAS HNOS Y CIA SA;C0000006316 Z11;29/11/2021
A131;30;137227600;Not delivered;A;ZKB;676052;TOMAS HNOS Y CIA SA;00000298079;INTREPID240SC BTLHPE4X5L ARG;C077;1.200,000;1.200,000;L;30/11/2021;676052;TOMAS HNOS Y CIA SA;C0000006316 Z11;29/11/2021
A131;40;137227600;Not delivered;A;ZKB;676052;TOMAS HNOS Y CIA SA;00099069588;QUINTALXTRA BTLHPE4X5L ARG;C077;760,000;760,000;L;30/11/2021;676052;TOMAS HNOS Y CIA SA;C0000006316 Z11;29/11/2021
A131;10;137227447;Not delivered;A;ZVER;2376011;DARIO F ARIAS SA;00097063888;EXALTSC BTLHPE12X1L ARG;C077;132,000;132,000;L;30/11/2021;2376011;DARIO F ARIAS SA;Z29 Factura anticipa;24/11/2021
A131;10;137226720;Not delivered;A;ZOR;10004381;GRINAAR SRL;00097059701;ENLIST BTLHPE20L ARG;C077;21.600,000;21.600,000;L;13/08/2021;10004416;GRINAAR SRL;C0000006308 Z05;12/08/2021
A131;20;137226720;Not delivered;A;ZOR;10004381;GRINAAR SRL;00011097385;EXPEDITION BTLCOX4X5L ARG;C077;1.500,000;1.500,000;L;20/09/2021;10004416;GRINAAR SRL;C0000006308 Z05;17/09/2021
A131;30;137226720;Not delivered;A;ZOR;10004381;GRINAAR SRL;00099069588;QUINTALXTRA BTLHPE4X5L ARG;C077;600,000;600,000;L;07/09/2021;10004416;GRINAAR SRL;C0000006308 Z05;06/09/2021
A131;10;137226594;Not delivered;A;ZKB;646973;CEREALISTA MOLDES SA;00097067279;TRANSFORM BAG24X300GR ARG;C077;50,400;50,400;KG;30/11/2021;10019690;CEREALISTA MOLDES SA;C0000006307 Z11;29/11/2021
A131;20;137226594;Not delivered;A;ZKB;646973;CEREALISTA MOLDES SA;00011097385;EXPEDITION BTLCOX4X5L ARG;C077;400,000;400,000;L;30/11/2021;10019690;CEREALISTA MOLDES SA;C0000006307 Z11;29/11/2021
A131;20;137226592;Not delivered;A;ZKB;646973;CEREALISTA MOLDES SA;00000098714;PRESIDE BTLHPE4X5L ARG;C077;700,000;700,000;L;30/09/2021;10019690;CEREALISTA MOLDES SA;C0000006305 Z11;29/09/2021
A131;10;137226419;Not delivered;A;ZKB;348763;DESAB S.A.;00097077143;PIXXARO BTLFPE4X5L ARG;C077;600,000;600,000;L;27/09/2021;1843691;DESAB S.A.;C0000006301 TRANSFER;24/09/2021
A131;20;137226419;Not delivered;A;ZKB;348763;DESAB S.A.;00000298079;INTREPID240SC BTLHPE4X5L ARG;C077;5.000,000;5.000,000;L;30/11/2021;1843691;DESAB S.A.;C0000006301 TRANSFER;29/11/2021
A131;30;137226419;Not delivered;A;ZKB;348763;DESAB S.A.;00099069588;QUINTALXTRA BTLHPE4X5L ARG;C077;6.000,000;6.000,000;L;30/11/2021;1843691;DESAB S.A.;C0000006301 TRANSFER;29/11/2021
A131;10;137226407;Not delivered;A;ZKB;348763;DESAB S.A.;00011097385;EXPEDITION BTLCOX4X5L ARG;C077;8.000,000;8.000,000;L;30/11/2021;1843691;DESAB S.A.;C0000006300 TRANSFER;29/11/2021
A131;10;137226389;Not delivered;A;ZKB;421728;AGRONORT SA;00097050308;PANZERGOLDLS BTLHPE20L ARG;C077;21.600,000;21.600,000;L;30/11/2021;421728;AGRONORT SA;C0000006299 Z11;29/11/2021
A131;10;137226308;Not delivered;A;ZKB;421706;AGROEMPRESA COLON SA;00099069588;QUINTALXTRA BTLHPE4X5L ARG;C077;400,000;400,000;L;30/11/2021;2141687;AGROEMPRESA COLON SA;C0000006297 TRANSFER;24/11/2021
A131;10;137226301;Not delivered;A;ZKB;421706;AGROEMPRESA COLON SA;00097063888;EXALTSC BTLHPE12X1L ARG;C077;240,000;240,000;L;30/11/2021;1873522;AGROEMPRESA COLON SA;C0000006296 TRANSFER;29/11/2021
A131;20;137226301;Not delivered;A;ZKB;421706;AGROEMPRESA COLON SA;00011097385;EXPEDITION BTLCOX4X5L ARG;C077;1.000,000;1.000,000;L;30/11/2021;1873522;AGROEMPRESA COLON SA;C0000006296 TRANSFER;29/11/2021
A131;40;137226301;Not delivered;A;ZKB;421706;AGROEMPRESA COLON SA;00000298079;INTREPID240SC BTLHPE4X5L ARG;C077;260,000;260,000;L;30/11/2021;1873522;AGROEMPRESA COLON SA;C0000006296 TRANSFER;29/11/2021
A131;50;137226301;Not delivered;A;ZKB;421706;AGROEMPRESA COLON SA;00099069588;QUINTALXTRA BTLHPE4X5L ARG;C077;400,000;400,000;L;30/11/2021;1873522;AGROEMPRESA COLON SA;C0000006296 TRANSFER;29/11/2021
A131;60;137226301;Not delivered;A;ZKB;421706;AGROEMPRESA COLON SA;00099074918;TOCONEXTRA BTLPET12X1L ARG;C077;108,000;108,000;L;30/10/2021;1873522;AGROEMPRESA COLON SA;C0000006296 TRANSFER;28/10/2021
A131;80;137226301;Not delivered;A;ZKB;421706;AGROEMPRESA COLON SA;00099037837;SPIDERXTRA CPKCOX5L+0.33KG ARG;C077;111;111;UNT;25/09/2021;1873522;AGROEMPRESA COLON SA;C0000006296 TRANSFER;23/09/2021
A131;81;137226301;Not delivered;A;ZKB;421706;AGROEMPRESA COLON SA;00099037629;SPIDER BTLHPE0.33KG ARG;C077;146,520;146,520;KG;25/09/2021;1873522;AGROEMPRESA COLON SA;C0000006296 TRANSFER;23/09/2021
A131;82;137226301;Not delivered;A;ZKB;421706;AGROEMPRESA COLON SA;00099037725;CAPAZ50SC BTLHPE5L ARG;C077;2.220,000;2.220,000;L;25/09/2021;1873522;AGROEMPRESA COLON SA;C0000006296 TRANSFER;23/09/2021
A131;10;137226300;Not delivered;A;ZKB;421706;AGROEMPRESA COLON SA;00097063888;EXALTSC BTLHPE12X1L ARG;C077;228,000;228,000;L;30/11/2021;1873499;AGROEMPRESA COLON SA;C0000006295 TRANSFER;29/11/2021
A131;20;137226300;Not delivered;A;ZKB;421706;AGROEMPRESA COLON SA;00000298079;INTREPID240SC BTLHPE4X5L ARG;C077;300,000;300,000;L;30/11/2021;1873499;AGROEMPRESA COLON SA;C0000006295 TRANSFER;29/11/2021
A131;30;137226300;Not delivered;A;ZKB;421706;AGROEMPRESA COLON SA;00099069588;QUINTALXTRA BTLHPE4X5L ARG;C077;400,000;400,000;L;30/11/2021;1873499;AGROEMPRESA COLON SA;C0000006295 TRANSFER;29/11/2021
A131;10;137226298;Not delivered;A;ZKB;421706;AGROEMPRESA COLON SA;00097063888;EXALTSC BTLHPE12X1L ARG;C077;228,000;228,000;L;30/11/2021;421706;AGROEMPRESA COLON SA;C0000006294 TRANSFER;29/11/2021
A131;20;137226298;Not delivered;A;ZKB;421706;AGROEMPRESA COLON SA;00011097385;EXPEDITION BTLCOX4X5L ARG;C077;1.000,000;1.000,000;L;30/11/2021;421706;AGROEMPRESA COLON SA;C0000006294 TRANSFER;29/11/2021
A131;30;137226298;Not delivered;A;ZKB;421706;AGROEMPRESA COLON SA;00000298079;INTREPID240SC BTLHPE4X5L ARG;C077;300,000;300,000;L;30/11/2021;421706;AGROEMPRESA COLON SA;C0000006294 TRANSFER;29/11/2021
A131;40;137226298;Not delivered;A;ZKB;421706;AGROEMPRESA COLON SA;00099069588;QUINTALXTRA BTLHPE4X5L ARG;C077;400,000;400,000;L;30/11/2021;421706;AGROEMPRESA COLON SA;C0000006294 TRANSFER;29/11/2021
A131;10;137226290;Not delivered;A;ZKB;421706;AGROEMPRESA COLON SA;00097063787;PASTARGOLD BTLHPE10L ARG;C077;7.000,000;7.000,000;L;31/12/2021;421706;AGROEMPRESA COLON SA;C0000006293 TRANSFER;30/12/2021
A131;20;137226290;Not delivered;A;ZKB;421706;AGROEMPRESA COLON SA;00097063888;EXALTSC BTLHPE12X1L ARG;C077;240,000;240,000;L;30/11/2021;421706;AGROEMPRESA COLON SA;C0000006293 TRANSFER;29/11/2021
A131;30;137226290;Not delivered;A;ZKB;421706;AGROEMPRESA COLON SA;00011097385;EXPEDITION BTLCOX4X5L ARG;C077;1.000,000;1.000,000;L;30/11/2021;421706;AGROEMPRESA COLON SA;C0000006293 TRANSFER;29/11/2021
A131;40;137226290;Not delivered;A;ZKB;421706;AGROEMPRESA COLON SA;00000298079;INTREPID240SC BTLHPE4X5L ARG;C077;300,000;300,000;L;30/11/2021;421706;AGROEMPRESA COLON SA;C0000006293 TRANSFER;29/11/2021
A131;50;137226290;Not delivered;A;ZKB;421706;AGROEMPRESA COLON SA;00099069588;QUINTALXTRA BTLHPE4X5L ARG;C077;400,000;400,000;L;30/11/2021;421706;AGROEMPRESA COLON SA;C0000006293 TRANSFER;29/11/2021
A131;90;137226290;Not delivered;A;ZKB;421706;AGROEMPRESA COLON SA;00097018141;DELEGATE BTLHPE12X300GR ARG;C077;68,000;68,000;KG;14/09/2021;421706;AGROEMPRESA COLON SA;C0000006293 TRANSFER;13/09/2021
A131;10;137226201;Not delivered;A;ZKB;1077555;NORTE FERTIL SRL;00097050308;PANZERGOLDLS BTLHPE20L ARG;C077;10.800,000;10.800,000;L;30/11/2021;1077555;NORTE FERTIL SRL;C0000006286 TRANSFER;29/11/2021
A131;10;137226200;Not delivered;A;ZKB;1077555;NORTE FERTIL SRL;00097050308;PANZERGOLDLS BTLHPE20L ARG;C077;10.800,000;10.800,000;L;30/11/2021;1077555;NORTE FERTIL SRL;C0000006285 TRANSFER;29/11/2021
A131;10;137225926;Not delivered;A;ZKB;1519556;INSUMOS DEL CENTRO SA;00097077143;PIXXARO BTLFPE4X5L ARG;C077;200,000;200,000;L;27/09/2021;1844308;INSUMOS DEL CENTRO SA;C0000006284 Z11;24/09/2021
A131;10;137225749;Not delivered;A;ZKB;2346120;SURGEN SRL;00000314808;STARANEXTRA BTLCOX4X5L ARG;C077;4.000,000;4.000,000;L;05/10/2021;2352105;SURGEN SRL;C0000006281 Z11;01/10/2021
A131;10;137225747;Not delivered;A;ZKB;2346120;SURGEN SRL;00000314808;STARANEXTRA BTLCOX4X5L ARG;C077;3.000,000;3.000,000;L;05/10/2021;2352105;SURGEN SRL;C0000006280 Z11;01/10/2021
A131;10;137225745;Not delivered;A;ZKB;2346120;SURGEN SRL;00099069588;QUINTALXTRA BTLHPE4X5L ARG;C077;2.000,000;2.000,000;L;30/11/2021;2352105;SURGEN SRL;C0000006278 Z11;26/11/2021
A131;10;137225741;Not delivered;A;ZKB;2346120;SURGEN SRL;00097067279;TRANSFORM BAG24X300GR ARG;C077;302,400;302,400;KG;30/11/2021;2352105;SURGEN SRL;C0000006275 Z11;26/11/2021
A131;10;137225740;Not delivered;A;ZKB;2346120;SURGEN SRL;00099069588;QUINTALXTRA BTLHPE4X5L ARG;C077;2.000,000;2.000,000;L;30/11/2021;2352105;SURGEN SRL;C0000006277 Z11;26/11/2021
A131;10;137225737;Not delivered;A;ZKB;2346120;SURGEN SRL;00011097385;EXPEDITION BTLCOX4X5L ARG;C077;1.500,000;1.500,000;L;30/11/2021;2352105;SURGEN SRL;C0000006274 Z11;26/11/2021
A131;10;137225735;Not delivered;A;ZKB;2346120;SURGEN SRL;00097066383;GALANTMAX BTLHPE4X5L ARG;C077;3.000,000;3.000,000;L;28/09/2021;2352105;SURGEN SRL;C0000006273 Z11;24/09/2021
A131;10;137225718;Not delivered;A;ZKB;682230;AGROQUIMICA URANGA SRL;00097050308;PANZERGOLDLS BTLHPE20L ARG;C077;21.600,000;21.600,000;L;30/11/2021;682230;AGROQUIMICA URANGA SRL;C0000006269 Z11;29/11/2021
A131;20;137225718;Not delivered;A;ZKB;682230;AGROQUIMICA URANGA SRL;00097050308;PANZERGOLDLS BTLHPE20L ARG;C077;7.200,000;7.200,000;L;30/11/2021;682230;AGROQUIMICA URANGA SRL;C0000006269 Z11;29/11/2021
A131;10;137225717;Not delivered;A;ZKB;1488190;ARECO SEMILLAS SA;00097050308;PANZERGOLDLS BTLHPE20L ARG;C077;21.600,000;21.600,000;L;30/11/2021;1489365;ARECO SEMILLAS SA;C0000006268 Z11;29/11/2021
A131;20;137225717;Not delivered;A;ZKB;1488190;ARECO SEMILLAS SA;00097050308;PANZERGOLDLS BTLHPE20L ARG;C077;21.600,000;21.600,000;L;30/11/2021;1489365;ARECO SEMILLAS SA;C0000006268 Z11;29/11/2021
A131;10;137225683;Not delivered;A;ZKB;348764;FEDEA S.A.;00097050164;CURTAILM BTLFPE4X5L ARG;C077;500,000;500,000;L;30/11/2021;1843795;FEDEA S.A.;C0000006266 TRANSFER;29/11/2021
A131;10;137225661;Not delivered;A;ZKB;421728;AGRONORT SA;00097050308;PANZERGOLDLS BTLHPE20L ARG;C077;21.600,000;21.600,000;L;30/11/2021;421728;AGRONORT SA;C0000006263 Z11;29/11/2021
A131;10;137225660;Not delivered;A;ZKB;421728;AGRONORT SA;00097050308;PANZERGOLDLS BTLHPE20L ARG;C077;21.600,000;21.600,000;L;30/11/2021;421728;AGRONORT SA;C0000006262 Z11;29/11/2021
A131;30;137225617;Not delivered;A;ZKB;348756;AMBITO DAS S.A.;00099074918;TOCONEXTRA BTLPET12X1L ARG;C077;504,000;504,000;L;20/09/2021;1031885;AMBITO DAS S.A.;C0000006259 Z11 RIO;17/09/2021
A131;10;137225611;Not delivered;A;ZKB;348756;AMBITO DAS S.A.;00097059701;ENLIST BTLHPE20L ARG;C077;21.600,000;21.600,000;L;30/11/2021;1951896;AMBITO DAS S.A.;C0000006258 Z11;29/11/2021
A131;20;137225604;Not delivered;A;ZKB;348756;AMBITO DAS S.A.;00097063888;EXALTSC BTLHPE12X1L ARG;C077;48,000;48,000;L;30/11/2021;10019708;AMBITO DAS SA;C0000006254 Z11 LA C;29/11/2021
A131;50;137225604;Not delivered;A;ZKB;348756;AMBITO DAS S.A.;00097067279;TRANSFORM BAG24X300GR ARG;C077;50,400;50,400;KG;30/11/2021;10019708;AMBITO DAS SA;C0000006254 Z11 LA C;29/11/2021
A131;10;137225603;Not delivered;A;ZKB;348756;AMBITO DAS S.A.;00097059701;ENLIST BTLHPE20L ARG;C077;21.600,000;21.600,000;L;30/11/2021;1031885;AMBITO DAS S.A.;C0000006257 Z11;29/11/2021
A131;10;137225601;Not delivered;A;ZKB;348756;AMBITO DAS S.A.;00097059701;ENLIST BTLHPE20L ARG;C077;21.600,000;21.600,000;L;30/11/2021;10019708;AMBITO DAS SA;C0000006256 Z11 LA C;29/11/2021
A131;10;137225403;Not delivered;A;ZKB;827375;RINDES Y CULTIVOS DAS S.A.;00000113039;TORDON24K BTLHPE4X5L ARG;C077;1.600,000;1.600,000;L;30/11/2021;1845234;RINDES Y CULTIVOS DAS S.A.;C0000006251 Z11 TAND;29/11/2021
A131;10;137225401;Not delivered;A;ZKB;827375;RINDES Y CULTIVOS DAS S.A.;00011118107;LONTREL3A BTLHPE4X5L ARG;C077;800,000;800,000;L;30/11/2021;827375;RINDES Y CULTIVOS DAS S.A.;C0000006249 Z11 AZUL;29/11/2021
A131;10;137225400;Not delivered;A;ZKB;827375;RINDES Y CULTIVOS DAS S.A.;00000113039;TORDON24K BTLHPE4X5L ARG;C077;1.600,000;1.600,000;L;30/11/2021;827375;RINDES Y CULTIVOS DAS S.A.;C0000006252 Z11;29/11/2021
A131;10;137225399;Not delivered;A;ZKB;827375;RINDES Y CULTIVOS DAS S.A.;00000113039;TORDON24K BTLHPE4X5L ARG;C077;1.600,000;1.600,000;L;30/11/2021;1845236;RINDES Y CULTIVOS DAS S.A.;C0000006250 Z11 OLAV;29/11/2021
A131;10;137225397;Not delivered;A;ZKB;827375;RINDES Y CULTIVOS DAS S.A.;00011118107;LONTREL3A BTLHPE4X5L ARG;C077;800,000;800,000;L;30/11/2021;1845236;RINDES Y CULTIVOS DAS S.A.;C0000006247 Z11 OLAV;30/11/2021
A131;10;137225396;Not delivered;A;ZKB;827375;RINDES Y CULTIVOS DAS S.A.;00011118107;LONTREL3A BTLHPE4X5L ARG;C077;800,000;800,000;L;30/11/2021;1845234;RINDES Y CULTIVOS DAS S.A.;C0000006248 Z11;30/11/2021
A131;10;137225394;Not delivered;A;ZKB;827375;RINDES Y CULTIVOS DAS S.A.;00011118107;LONTREL3A BTLHPE4X5L ARG;C077;1.000,000;1.000,000;L;30/11/2021;827375;RINDES Y CULTIVOS DAS S.A.;C0000006246 Z11 AZUL;29/11/2021
A131;10;137225391;Not delivered;A;ZKB;827375;RINDES Y CULTIVOS DAS S.A.;00097082124;MORATA ACE BTLHPE4X5L ARG;C077;600,000;600,000;L;30/11/2021;1845234;RINDES Y CULTIVOS DAS S.A.;C0000006245 Z11;30/11/2021
A131;10;137225320;Not delivered;A;ZKB;827375;RINDES Y CULTIVOS DAS S.A.;00000098714;PRESIDE BTLHPE4X5L ARG;C077;1.000,000;1.000,000;L;30/09/2021;1845234;RINDES Y CULTIVOS DAS S.A.;C0000006238 Z11;29/09/2021
A131;10;137224705;Not delivered;A;ZKB;802953;MERSAGRO SA;00097059701;ENLIST BTLHPE20L ARG;C077;2.400,000;2.400,000;L;30/11/2021;802953;MERSAGRO SA;C0000006233 Z11;29/11/2021
A131;20;137224705;Not delivered;A;ZKB;802953;MERSAGRO SA;00097067279;TRANSFORM BAG24X300GR ARG;C077;7,000;7,000;KG;30/11/2021;802953;MERSAGRO SA;C0000006233 Z11;29/11/2021
A131;30;137224705;Not delivered;A;ZKB;802953;MERSAGRO SA;00000298079;INTREPID240SC BTLHPE4X5L ARG;C077;100,000;100,000;L;30/11/2021;802953;MERSAGRO SA;C0000006233 Z11;29/11/2021
A131;10;137224622;Not delivered;A;ZKB;1233452;DON ITALO SA;00000115146;SPIDER PCHALM10X5X0.10KG ARG;C077;300,000;300,000;KG;27/09/2021;1233452;DON ITALO SA;C0000006230 TRANSFER;24/09/2021
A131;10;137224255;Not delivered;A;ZKB;750105;EL ALAMO SRL;00099017484;RFG1RR R17 RR COR RCMQ BG80UK AR;C344;5;5;ZPB;15/09/2021;750105;EL ALAMO SRL;0000004455 Z11;14/09/2021
A131;10;137224241;Not delivered;A;ZKB;1519556;INSUMOS DEL CENTRO SA;00011097385;EXPEDITION BTLCOX4X5L ARG;C077;300,000;300,000;L;30/11/2021;1845962;INSUMOS DEL CENTRO SA;C0000006225 Z11;30/11/2021
A131;10;137224237;Not delivered;A;ZKB;1519556;INSUMOS DEL CENTRO SA;00097077143;PIXXARO BTLFPE4X5L ARG;C077;260,000;260,000;L;27/09/2021;1844308;INSUMOS DEL CENTRO SA;C0000006221 Z11;24/09/2021
A131;10;137223657;Not delivered;A;ZVER;10008657;ARGENTI LEMON S.A;00097071079;510PWU C18 PWU COR CT CMQL BG80UK AR;C344;177;177;ZPB;25/08/2021;10009254;ARGENTI LEMON S.A;0000003910c Z29 fact;18/08/2021
A131;20;137223657;Not delivered;A;ZVER;10008657;ARGENTI LEMON S.A;00097079282;BRV8472PWUN C17 PWU COR CT CMQL BG80UKAR;C049;40;40;ZPB;07/09/2021;10009254;ARGENTI LEMON S.A;0000003910c Z29 fact;31/08/2021
A131;30;137223657;Not delivered;A;ZVER;10008657;ARGENTI LEMON S.A;00099017480;RFG1RR C17 RR COR RCMQ BG80UK AR;C344;54;54;ZPB;25/08/2021;10009254;ARGENTI LEMON S.A;0000003910c Z29 fact;18/08/2021
A131;10;137223428;Not delivered;A;ZKB;827374;DASER AGRO S.A.;00097059701;ENLIST BTLHPE20L ARG;C077;21.600,000;21.600,000;L;30/11/2021;827374;DASER AGRO S.A.;C0000006214 TRANSFER;29/11/2021
A131;10;137223427;Not delivered;A;ZKB;827374;DASER AGRO S.A.;00097059701;ENLIST BTLHPE20L ARG;C077;21.600,000;21.600,000;L;30/11/2021;827374;DASER AGRO S.A.;C0000006213 TRANSFER;29/11/2021
A131;10;137223262;Not delivered;A;ZKB;702672;COOP AGRICOLA GANADERA DE;00097059701;ENLIST BTLHPE20L ARG;C077;3.600,000;3.600,000;L;31/10/2021;1843637;COOP AGRICOLA GANADERA DE;C0000006209 Z11;28/10/2021
A131;10;137223261;Not delivered;A;ZKB;702672;COOP AGRICOLA GANADERA DE;00097059701;ENLIST BTLHPE20L ARG;C077;3.600,000;3.600,000;L;31/10/2021;2225004;COOP AGRICOLA GANADERA DE;C0000006210 Z11;28/10/2021
A131;20;137223115;Not delivered;A;ZVER;10019797;LOS ITINES S.A;00097059701;ENLIST BTLHPE20L ARG;C074;200,000;200,000;L;30/11/2021;10030148;LOS ITINES SA;factura anticipada;30/11/2021
A131;10;137223086;Not delivered;A;ZKB;827374;DASER AGRO S.A.;00097059701;ENLIST BTLHPE20L ARG;C077;21.600,000;21.600,000;L;31/10/2021;827374;DASER AGRO S.A.;C0000006203 TRANSFER;28/10/2021
A131;10;137223081;Not delivered;A;ZKB;827374;DASER AGRO S.A.;00097059701;ENLIST BTLHPE20L ARG;C077;21.600,000;21.600,000;L;31/10/2021;827374;DASER AGRO S.A.;C0000006202 TRANSFER;28/10/2021
A131;60;137223079;Not delivered;A;ZOR;2344675;CERROS SERV AGRICOLAS SA;00097029364;NEXT 22.6PWU C17 PWU COR RCMQ BG80UK AR;C049;4;4;ZPB;09/09/2021;2408421;CERROS SERV AGRICOLAS SA;0000003198 Z29 FACTU;08/09/2021
A131;10;137223071;Not delivered;A;ZKB;827374;DASER AGRO S.A.;00097059701;ENLIST BTLHPE20L ARG;C077;21.600,000;21.600,000;L;31/10/2021;827374;DASER AGRO S.A.;C0000006201 TRANSFER;28/10/2021
A131;10;137222975;Not delivered;A;ZKB;827369;TERRAMAR JV S.A.;00011118107;LONTREL3A BTLHPE4X5L ARG;C077;800,000;800,000;L;31/10/2021;2105639;TERRAMAR JV S.A.;C0000006196 TRANSFER;27/10/2021
A131;10;137222974;Not delivered;A;ZKB;827369;TERRAMAR JV S.A.;00011118107;LONTREL3A BTLHPE4X5L ARG;C077;1.600,000;1.600,000;L;31/10/2021;2186576;TERRAMAR JV S.A.;C0000006194 TRANSFER;27/10/2021
A131;10;137222973;Not delivered;A;ZKB;827369;TERRAMAR JV S.A.;00011118107;LONTREL3A BTLHPE4X5L ARG;C077;800,000;800,000;L;31/10/2021;1845690;TERRAMAR JV S.A.;C0000006195 TRANSFER;27/10/2021
A131;10;137222966;Not delivered;A;ZKB;827369;TERRAMAR JV S.A.;00000113039;TORDON24K BTLHPE4X5L ARG;C077;3.200,000;3.200,000;L;31/10/2021;2186576;TERRAMAR JV S.A.;C0000006193 TRANSFER;27/10/2021
A131;10;137222905;Not delivered;A;ZOR;1362701;COMPANIA DE INSUMOS Y GRANOS;00097059701;ENLIST BTLHPE20L ARG;C077;13.200,000;13.200,000;L;30/11/2021;1362701;COMPANIA DE INSUMOS Y GRANOS;C0000006192 Z09;29/11/2021
A131;10;137222880;Not delivered;A;ZOR;1140235;HECTOR A BERTONE SA;00097059701;ENLIST BTLHPE20L ARG;C077;15.600,000;15.600,000;L;30/11/2021;1140235;HECTOR A BERTONE SA;C0000006191 Z05;29/11/2021
A131;10;137222810;Not delivered;A;ZOR;1362701;COMPANIA DE INSUMOS Y GRANOS;00097059701;ENLIST BTLHPE20L ARG;C077;21.600,000;21.600,000;L;30/11/2021;1362701;COMPANIA DE INSUMOS Y GRANOS;C0000006189 Z09;29/11/2021
A131;10;137222777;Not delivered;A;ZKB;421706;AGROEMPRESA COLON SA;00097077143;PIXXARO BTLFPE4X5L ARG;C077;500,000;500,000;L;27/09/2021;421706;AGROEMPRESA COLON SA;C0000006186 TRANSFER;24/09/2021
A131;10;137221986;Not delivered;A;ZKB;1358971;AGRONORTE CEREALES SRL;00011097385;EXPEDITION BTLCOX4X5L ARG;C077;300,000;300,000;L;31/10/2021;1358971;AGRONORTE CEREALES SRL;C0000006180 Z11;28/10/2021
